"(tBodyAccMean,gravity)" "(tBodyAccJerkMean),gravityMean)" "(tBodyGyroMean,gravityMean)" "(tBodyGyroJerkMean,gravityMean)" "(X,gravityMean)" "(Y,gravityMean)" "(Z,gravityMean)" "label" "class" "subject"
"9945" 0.0022836503 0.12223401 -0.66214039 -0.33798812 -0.85743214 0.18331711 0.069697223 "standing" "test" "24"
"9946" 0.061499427 -0.28279987 -0.54348788 0.49893307 -0.85700875 0.18120495 0.07389261 "standing" "test" "24"
"9947" 0.057662844 -0.0068155773 -0.15950274 0.45922061 -0.86640537 0.17537748 0.07089582 "standing" "test" "24"
"9948" -0.0076003726 0.14261059 0.031274361 0.090142693 -0.87006372 0.17118199 0.07267123 "standing" "test" "24"
"9949" -0.0049736103 0.054457874 0.34632716 -0.014382902 -0.85386761 0.17720095 0.083631011 "standing" "test" "24"
"9950" 0.0083767214 -0.057645166 0.29356714 0.27753818 -0.84142547 0.18307255 0.090219803 "standing" "test" "24"
"9951" 0.069647943 0.51599444 0.14428384 0.15611721 -0.8461844 0.1823223 0.085711434 "standing" "test" "24"
"9952" 0.17701251 0.17459283 -0.16591781 0.16573096 -0.74599872 -0.060330301 -0.067268385 "sitting" "test" "24"
"9953" 0.17322585 -0.57013819 -0.073543451 0.3109133 -0.7112656 -0.077623819 -0.08546751 "sitting" "test" "24"
"9954" -0.16251969 0.050905505 -0.054791596 -0.13177595 -0.71437961 -0.077145242 -0.081934152 "sitting" "test" "24"
"9955" 0.20455151 0.065686895 0.065357065 -0.048954771 -0.71262485 -0.079167568 -0.080728628 "sitting" "test" "24"
"9956" -0.00024051237 0.022776011 0.15928996 0.10045854 -0.70766065 -0.081380657 -0.083794832 "sitting" "test" "24"
"9957" 0.0089486492 0.075104614 0.34480474 -0.089642591 -0.69345037 -0.086399062 -0.094687159 "sitting" "test" "24"
"9958" 0.060849275 -0.012927408 0.55926609 0.56361952 -0.68154124 -0.091929782 -0.10131641 "sitting" "test" "24"
"9959" -0.013460357 0.068363447 0.075242361 0.49311917 -0.67594145 -0.095987104 -0.10198841 "sitting" "test" "24"
"9960" -0.10684876 0.045376291 -0.23688567 -0.1949407 -0.67312634 -0.097876866 -0.10257063 "sitting" "test" "24"
"9961" 0.018533603 -0.20558859 -0.093568997 0.065746283 -0.67359593 -0.097144166 -0.10317416 "sitting" "test" "24"
"9962" 0.027911447 -0.095083923 0.31609878 0.59782458 -0.67363597 -0.096996295 -0.10336787 "sitting" "test" "24"
"9963" 0.0085925293 0.12395879 0.029775405 -0.28262359 -0.67148142 -0.09825828 -0.10412262 "sitting" "test" "24"
"9964" 0.01648811 0.30397104 -0.72459823 -0.0086887629 -0.66185316 -0.1025374 -0.10972614 "sitting" "test" "24"
"9965" 0.092117858 -0.00075025955 -0.10248484 -0.043432292 -0.65065042 -0.10720846 -0.11664881 "sitting" "test" "24"
"9966" -0.00059538358 -0.06135985 -0.13833411 0.28625873 -0.65122207 -0.1062902 -0.11736873 "sitting" "test" "24"
"9967" 0.09374825 -0.078671622 0.21697454 0.20926652 -0.65595657 -0.10368678 -0.11546021 "sitting" "test" "24"
"9968" -0.35046245 -0.22407049 0.42869729 -0.16055453 -0.65674019 -0.10325266 -0.1151489 "sitting" "test" "24"
"9969" 0.16865581 -0.029940598 0.038363152 -0.30694491 -0.65631496 -0.10364148 -0.11507702 "sitting" "test" "24"
"9970" 0.4664451 -0.054935386 -0.36998754 -0.19448369 -0.65609769 -0.10381017 -0.11508729 "sitting" "test" "24"
"9971" -0.057045333 0.054516213 0.46020273 -0.42690599 -0.9105663 0.035423642 0.037555468 "sitting" "test" "24"
"9972" -0.015765554 0.011964708 0.48598374 -0.4862325 -0.8884342 0.022508551 0.047211474 "sitting" "test" "24"
"9973" 0.093913967 -0.78042759 0.48697511 -0.35000683 -0.88178427 0.016005757 0.042098436 "sitting" "test" "24"
"9974" -0.045595092 0.11321751 -0.3520461 -0.38318822 -0.88018035 0.014431799 0.040526478 "sitting" "test" "24"
"9975" -0.14507489 0.18978569 -0.3720496 0.17475021 -0.8785809 0.013251486 0.040375108 "sitting" "test" "24"
"9976" -0.019549674 -0.067383008 -0.53092904 0.59021058 -0.88023505 0.014520408 0.040716953 "sitting" "test" "24"
"9977" 0.058761701 -0.026376467 -0.48728851 0.28033519 -0.88072111 0.014282599 0.038356942 "sitting" "test" "24"
"9978" 0.091863204 0.046845229 -0.3058947 -0.037633505 -0.87932516 0.012849806 0.036337984 "sitting" "test" "24"
"9979" 0.037057077 -0.076639336 0.38865349 -0.29195378 -0.88108463 0.013752036 0.034640667 "sitting" "test" "24"
"9980" -0.0160215 0.0073851922 -0.063432023 0.22662765 -0.88082889 0.013455651 0.03401464 "sitting" "test" "24"
"9981" 0.020687592 0.023860396 0.015683237 0.26924728 -0.87781125 0.012299312 0.038708342 "sitting" "test" "24"
"9982" 0.016495408 0.0064803105 0.12425496 -0.17581542 -0.87329684 0.0099500277 0.042199966 "sitting" "test" "24"
"9983" 0.0054070175 0.23870272 0.009213115 -0.66980123 -0.86894606 0.005878808 0.038041335 "sitting" "test" "24"
"9984" 0.0019423611 0.197782 -0.1025204 -0.013456603 -0.86956505 0.0052941969 0.03235227 "sitting" "test" "24"
"9985" -0.08217592 -0.40438193 -0.029884826 0.52986976 -0.87335395 0.0074220292 0.028441074 "sitting" "test" "24"
"9986" 0.11108757 -0.20000086 -0.090877778 0.41730834 0.53040769 -0.49576949 -0.50881796 "laying" "test" "24"
"9987" -0.25913527 0.78545044 0.028384626 0.26182964 0.53826224 -0.48906186 -0.51644383 "laying" "test" "24"
"9988" 0.20572942 -0.21142188 0.39531003 -0.22973601 0.53997956 -0.48818259 -0.51748825 "laying" "test" "24"
"9989" -0.031737179 -0.55582772 0.6265013 0.88461314 0.53945633 -0.48744643 -0.51821475 "laying" "test" "24"
"9990" -0.013456217 0.27484097 0.18254352 -0.32992299 0.53713435 -0.48730892 -0.51817946 "laying" "test" "24"
"9991" -0.10751457 0.15712634 0.41846825 0.1731802 0.53420428 -0.48790766 -0.51732081 "laying" "test" "24"
"9992" 0.10423047 -0.19439671 0.44735194 -0.5836779 0.5340054 -0.48803845 -0.5171683 "laying" "test" "24"
"9993" 0.15001157 -0.15624287 -0.47764315 -0.10617809 0.53047404 -0.48898721 -0.51587988 "laying" "test" "24"
"9994" 0.0044208355 -0.11145034 -0.63094372 0.38104533 0.52826425 -0.48983224 -0.51480309 "laying" "test" "24"
"9995" -0.1290411 0.053439553 -0.55951081 -0.41912559 0.52838015 -0.49063955 -0.51397372 "laying" "test" "24"
"9996" -0.074634547 -0.4296095 -0.04615103 -0.021209686 0.52512204 -0.49175307 -0.51251149 "laying" "test" "24"
"9997" 0.26368967 0.85879678 -0.52943105 -0.54970372 0.52317811 -0.49249027 -0.51155601 "laying" "test" "24"
"9998" -0.038144676 0.040965157 -0.5862239 0.55586461 0.5234147 -0.49342255 -0.51060908 "laying" "test" "24"
"9999" 0.51834467 -0.019842891 0.65427829 -0.55247497 0.52895508 -0.49271374 -0.51186776 "laying" "test" "24"
"10000" -0.038913772 -0.01964188 -0.5063997 -0.60066776 0.52956343 -0.49242038 -0.51222755 "laying" "test" "24"
"10001" -0.016119766 0.1193514 0.61706433 0.67418966 0.53158901 -0.4914436 -0.51342163 "laying" "test" "24"
"10002" -0.004121765 0.42709853 -0.26940382 -0.54165026 0.53331471 -0.4899706 -0.51510088 "laying" "test" "24"
"10003" -0.024407308 -0.43241311 0.039115375 0.50822963 0.53290308 -0.48961808 -0.51543293 "laying" "test" "24"
"10004" 0.15987472 0.03526174 0.039699085 0.28642008 0.59049651 -0.53276729 -0.47309476 "laying" "test" "24"
"10005" -0.53302525 0.35336198 0.18664377 0.029673436 0.58269966 -0.52923129 -0.47670416 "laying" "test" "24"
"10006" 0.012099594 -0.53683558 0.23634561 0.51927482 0.58127113 -0.52929621 -0.47661501 "laying" "test" "24"
"10007" -0.082317115 -0.46441511 0.22096038 0.76180891 0.58530981 -0.53246119 -0.4733786 "laying" "test" "24"
"10008" 0.03398986 0.49643112 0.70542073 -0.51321573 0.58976353 -0.53713173 -0.46855546 "laying" "test" "24"
"10009" 0.093344952 0.0034837536 -0.15437301 -0.87476809 0.58533672 -0.54086546 -0.46464251 "laying" "test" "24"
"10010" 0.0099188829 0.50795577 -0.37950603 -0.45335717 0.58246294 -0.5419509 -0.46347824 "laying" "test" "24"
"10011" 0.072772959 -0.21494616 0.29994269 -0.43801445 0.58687921 -0.53999855 -0.46555798 "laying" "test" "24"
"10012" -0.18946961 -0.30032391 0.4692095 0.36407115 0.58843302 -0.53779351 -0.46786101 "laying" "test" "24"
"10013" -0.15260086 0.16209136 -0.62805232 0.55179469 0.58776753 -0.53650829 -0.46919277 "laying" "test" "24"
"10014" 0.19349938 0.030245165 0.47759434 -0.11096067 0.59004231 -0.53487295 -0.47090449 "laying" "test" "24"
"10015" 0.50648493 -0.63894705 0.62393374 -0.74181658 0.5913367 -0.53409017 -0.47172153 "laying" "test" "24"
"10016" -0.057711588 -0.27107123 -0.63611866 0.59342146 0.59144516 -0.53430867 -0.47149457 "laying" "test" "24"
"10017" 0.12667634 0.3547992 0.56182303 0.77967878 0.59396466 -0.53294835 -0.47290776 "laying" "test" "24"
"10018" 0.11511619 -0.45358326 0.60570822 -0.6802 0.59288281 -0.53254669 -0.47332678 "laying" "test" "24"
"10019" 0.046947801 -0.28639644 -0.64953381 0.62482539 0.59065085 -0.53373491 -0.47208935 "laying" "test" "24"
"10020" -0.063228363 0.29051022 0.65960392 -0.52088057 0.59422622 -0.53280166 -0.47305964 "laying" "test" "24"
"10021" -0.42684413 0.27225927 -0.11767614 -0.19483878 0.59436526 -0.5318836 -0.47401358 "laying" "test" "24"
"10022" -0.07964502 0.85895627 0.45236188 0.80901072 -0.85540107 0.13453238 0.11585409 "walking" "test" "24"
"10023" -0.11759219 0.84133592 0.54780393 0.0075163342 -0.84667859 0.14911524 0.11540547 "walking" "test" "24"
"10024" -0.34350051 -0.6001719 -0.50346115 0.27404383 -0.84902904 0.14930121 0.11335799 "walking" "test" "24"
"10025" 0.6850532 -0.60714102 0.37521862 -0.14517279 -0.84808227 0.14892491 0.11436411 "walking" "test" "24"
"10026" 0.55458282 -0.95959245 0.51048747 0.28426102 -0.84549205 0.15115786 0.11515555 "walking" "test" "24"
"10027" 0.33176225 -0.68240425 0.90033755 0.12931405 -0.85112101 0.15057337 0.11083007 "walking" "test" "24"
"10028" 0.15175529 -0.52971629 0.61959607 -0.35417633 -0.85210283 0.15276411 0.10856462 "walking" "test" "24"
"10029" -0.053112518 -0.8030346 -0.54204713 -0.033911696 -0.85031266 0.1551933 0.10842028 "walking" "test" "24"
"10030" -0.17339813 -0.5017056 0.9247243 -0.31679077 -0.83995318 0.15842392 0.11507463 "walking" "test" "24"
"10031" -0.23693869 -0.26057645 -0.25654317 -0.83716061 -0.82818751 0.16135761 0.1231151 "walking" "test" "24"
"10032" -0.32527414 -0.29664363 -0.62114157 -0.58399476 -0.83247455 0.16000395 0.12038316 "walking" "test" "24"
"10033" -0.70134438 0.29044707 -0.51413853 -0.1831111 -0.84735021 0.15547282 0.11077416 "walking" "test" "24"
"10034" -0.029457567 0.68745338 0.51135585 0.28038189 -0.85670592 0.14632622 0.10880913 "walking" "test" "24"
"10035" 0.12418049 0.52327538 0.73125356 -0.97130189 -0.84633631 0.14407248 0.11847312 "walking" "test" "24"
"10036" 0.043750683 -0.32394473 0.91827789 0.17919905 -0.87430158 0.13268766 0.10195013 "walking" "test" "24"
"10037" -0.37938449 -0.81002769 0.96140069 -0.39029297 -0.84608087 0.14676026 0.11723878 "walking" "test" "24"
"10038" -0.4857575 -0.074103794 0.95757384 0.40730923 -0.84132342 0.15159853 0.11833551 "walking" "test" "24"
"10039" -0.48248881 0.31910039 0.83868617 0.41540091 -0.84361582 0.14871397 0.11814345 "walking" "test" "24"
"10040" -0.17348428 0.31343225 0.29034847 -0.63989376 -0.8410029 0.14647594 0.12148307 "walking" "test" "24"
"10041" -0.23119306 0.46406707 -0.67882089 -0.24642478 -0.84029233 0.14615898 0.12221834 "walking" "test" "24"
"10042" 0.6393383 0.94781678 -0.69975675 0.84396025 -0.84657861 0.14729371 0.11653716 "walking" "test" "24"
"10043" 0.77632543 -0.652204 0.34396934 0.11589382 -0.84763509 0.14638091 0.1161903 "walking" "test" "24"
"10044" 0.25258134 -0.79083183 -0.084501296 -0.19794717 -0.84325371 0.15093711 0.1171406 "walking" "test" "24"
"10045" -0.61925321 -0.37062578 0.62954405 -0.56644459 -0.84474587 0.1535805 0.1142519 "walking" "test" "24"
"10046" -0.49246319 0.072122067 0.61575223 -0.27793122 -0.84341205 0.14910828 0.11808405 "walking" "test" "24"
"10047" -0.052799794 0.55277012 -0.18895019 0.062913569 -0.83782297 0.15182325 0.12108023 "walking" "test" "24"
"10048" 0.69331029 0.47528759 -0.76276742 -0.65296175 -0.84149173 0.15642259 0.11512871 "walking" "test" "24"
"10049" 0.25466968 -0.96086786 -0.90616609 -0.13184492 -0.84169186 0.15424015 0.11639196 "walking" "test" "24"
"10050" -0.61539127 -0.24286337 -0.51358547 0.73993818 -0.8348995 0.14903073 0.12502172 "walking_downstairs" "test" "24"
"10051" 0.3775925 0.54920162 0.24538992 0.10571473 -0.83485179 0.15811427 0.11963047 "walking_downstairs" "test" "24"
"10052" 0.63535723 0.56182923 0.99244997 0.70294356 -0.83793337 0.15385755 0.1197667 "walking_downstairs" "test" "24"
"10053" -0.17649457 -0.61566835 0.98606096 -0.76067841 -0.84460036 0.14913689 0.11709648 "walking_downstairs" "test" "24"
"10054" 0.63268531 -0.18874323 -0.75802521 -0.38059064 -0.83442641 0.15246629 0.12348615 "walking_downstairs" "test" "24"
"10055" -0.71946523 0.3634214 -0.957065 0.77589134 -0.82990349 0.15760124 0.12411631 "walking_downstairs" "test" "24"
"10056" -0.030807249 0.93879429 -0.93926005 0.70543738 -0.83526058 0.15449085 0.12159371 "walking_downstairs" "test" "24"
"10057" -0.54874732 0.2932679 0.97469033 0.7087867 -0.78293918 0.17404042 0.15287293 "walking_downstairs" "test" "24"
"10058" -0.59239105 -0.69982997 0.93975914 -0.8008931 -0.80276342 0.16749736 0.14050111 "walking_downstairs" "test" "24"
"10059" 0.92721503 -0.64998293 0.94312988 0.21750363 -0.80899469 0.15997897 0.1399019 "walking_downstairs" "test" "24"
"10060" 0.6985627 0.48099207 0.96567424 0.4187739 -0.79794738 0.16674542 0.14496189 "walking_downstairs" "test" "24"
"10061" -0.77714887 0.65926647 -0.7940526 -0.80261014 -0.79161333 0.16944328 0.14854353 "walking_downstairs" "test" "24"
"10062" -0.45864623 0.94693133 -0.78479857 0.66527276 -0.79766612 0.16119536 0.14838782 "walking_downstairs" "test" "24"
"10063" 0.79996335 -0.86725337 0.92407061 -0.67947616 -0.7971923 0.15083263 0.15386782 "walking_downstairs" "test" "24"
"10064" 0.80617229 -0.62930728 -0.70681625 -0.62669309 -0.80097195 0.15191785 0.15043677 "walking_downstairs" "test" "24"
"10065" -0.62331717 0.59961212 -0.99273286 -0.058572302 -0.81025499 0.15536215 0.14141378 "walking_downstairs" "test" "24"
"10066" -0.5248557 -0.84685 -0.97503729 0.67870866 -0.82419816 0.14626822 0.13489543 "walking_downstairs" "test" "24"
"10067" -0.40993584 -0.33858319 -0.91818736 0.67396858 -0.79287816 0.15545445 0.15511408 "walking_downstairs" "test" "24"
"10068" 0.64899835 -0.68771674 -0.86387479 0.20738631 -0.80301763 0.16476058 0.14198501 "walking_downstairs" "test" "24"
"10069" 0.35834619 0.35102637 0.94941869 0.77572497 -0.82150713 0.15315741 0.13356882 "walking_downstairs" "test" "24"
"10070" -1 0.57761063 0.94314432 0.14674128 -0.84808333 0.13004565 0.12318227 "walking_downstairs" "test" "24"
"10071" -0.35978087 0.81325373 0.9128387 -0.78408571 -0.84484378 0.13786515 0.12259609 "walking_downstairs" "test" "24"
"10072" -0.088886183 0.081712997 0.26207688 0.79679514 -0.82813294 0.15655828 0.12623018 "walking_downstairs" "test" "24"
"10073" -0.41672476 -0.65265661 0.8688892 -0.56597463 -0.82616066 0.14699291 0.1330099 "walking_downstairs" "test" "24"
"10074" 0.33745883 -0.51487456 -0.95812053 -0.75031585 -0.82064839 0.14412415 0.13862715 "walking_downstairs" "test" "24"
"10075" 0.0073676225 0.32239265 -0.93129701 0.47905222 -0.83070277 0.1486455 0.12858562 "walking_downstairs" "test" "24"
"10076" -0.71643225 -0.51887234 -0.89489036 0.67129522 -0.83973414 0.15170348 0.11958156 "walking_downstairs" "test" "24"
"10077" -0.018626788 0.84277819 0.081751156 -0.36926898 -0.77185385 0.19923643 0.14357498 "walking_upstairs" "test" "24"
"10078" -0.35764624 -0.61042818 0.12406308 -0.57957111 -0.71841643 0.21725225 0.17704965 "walking_upstairs" "test" "24"
"10079" 0.43639435 -0.92805934 -0.85988342 -0.04625106 -0.69957107 0.22721413 0.18570747 "walking_upstairs" "test" "24"
"10080" 0.33123394 -0.42593105 -0.89419219 -0.055489074 -0.68542735 0.2404004 0.18701849 "walking_upstairs" "test" "24"
"10081" -0.61674912 0.93722674 -0.91933315 0.75087985 -0.67801155 0.24696787 0.18781937 "walking_upstairs" "test" "24"
"10082" -0.67044185 0.0088700827 0.32686094 0.65937993 -0.68759685 0.23733373 0.18780423 "walking_upstairs" "test" "24"
"10083" 0.25955127 -0.74350648 -0.73521482 0.80329357 -0.68393734 0.2361248 0.19225452 "walking_upstairs" "test" "24"
"10084" 0.28795188 -0.57411157 0.60387407 0.54080638 -0.68169973 0.23856193 0.19215543 "walking_upstairs" "test" "24"
"10085" 0.26045605 0.79316541 0.95120154 -0.47648133 -0.70688004 0.22138453 0.18400156 "walking_upstairs" "test" "24"
"10086" -0.074343748 -0.059583533 -0.94289775 0.65722519 -0.73419769 0.18138207 0.18832533 "walking_upstairs" "test" "24"
"10087" 0.026541874 -0.64644402 -0.95080765 0.50260876 -0.69749321 0.22049242 0.19304487 "walking_upstairs" "test" "24"
"10088" 0.54952021 -0.28207754 -0.95135218 -0.14126315 -0.67942799 0.23688032 0.19571268 "walking_upstairs" "test" "24"
"10089" -0.028447026 0.48591479 -0.91236129 -0.020240544 -0.67352949 0.23805528 0.20005364 "walking_upstairs" "test" "24"
"10090" -0.69896997 0.60978924 -0.8153089 0.060163773 -0.66814934 0.23971884 0.20349515 "walking_upstairs" "test" "24"
"10091" 0.54416304 -0.79813928 0.85217921 0.40463128 -0.68778851 0.22899716 0.19482627 "walking_upstairs" "test" "24"
"10092" 0.32419807 0.33258015 -0.89855222 -0.24288322 -0.70087662 0.22045301 0.19009684 "walking_upstairs" "test" "24"
"10093" -0.37818162 0.64673388 0.09183545 0.42618378 -0.6905733 0.22816201 0.19302348 "walking_upstairs" "test" "24"
"10094" -0.431152 -0.44104753 0.91748318 0.67346223 -0.69016163 0.23326738 0.18905753 "walking_upstairs" "test" "24"
"10095" -0.13096014 -0.25343412 0.89189121 -0.20859602 -0.69409112 0.22179551 0.19501478 "walking_upstairs" "test" "24"
"10096" -0.056939065 0.90855135 -0.9381363 0.45894471 -0.73969442 0.18494673 0.18182047 "walking_upstairs" "test" "24"
"10097" -0.17463754 -0.3684336 -0.94662658 0.64586417 -0.71041164 0.22189114 0.18039527 "walking_upstairs" "test" "24"
"10098" 0.17054041 -0.66232546 -0.86264361 0.5540456 -0.6973748 0.22607736 0.18864963 "walking_upstairs" "test" "24"
"10099" 0.28533747 0.47860161 -0.93514404 -0.30912625 -0.6852042 0.23444177 0.19256327 "walking_upstairs" "test" "24"
"10100" -0.15976166 0.74294623 -0.83936366 0.18577351 -0.68176572 0.24405919 0.18703527 "walking_upstairs" "test" "24"
"10101" 0.79819694 -0.74559632 0.74674519 0.2990965 -0.69148887 0.23445244 0.18679028 "walking_upstairs" "test" "24"
"10102" 0.25387135 0.2031655 -0.4820413 -0.59340907 -0.67604395 0.23605461 0.19948214 "walking_upstairs" "test" "24"
"10103" -0.2119591 0.92571618 0.51706371 0.31024946 -0.65962107 0.24855259 0.20355682 "walking_upstairs" "test" "24"
"10104" -0.3499668 0.11429838 0.90330345 0.6719624 -0.67320304 0.24323054 0.19581311 "walking_upstairs" "test" "24"
"10105" -0.66150792 -0.48049062 0.87512303 0.49849701 -0.68800211 0.23083453 0.19310573 "walking_upstairs" "test" "24"
"10106" -0.0060500386 0.03772226 -0.47125416 -0.24174223 -0.86383842 0.1864284 -0.01639132 "standing" "test" "24"
"10107" -0.029309264 -0.2936733 0.57550585 0.84516326 -0.86087907 0.19435665 0.017984313 "standing" "test" "24"
"10108" 0.031541383 -0.25886813 0.75012341 -0.62080014 -0.84575728 0.20290024 0.038654542 "standing" "test" "24"
"10109" 0.014152406 0.35790679 -0.68507719 -0.96020994 -0.83976046 0.20399112 0.051866992 "standing" "test" "24"
"10110" 0.0052630604 0.16916101 -0.73890746 0.46052927 -0.84273693 0.19872998 0.060833548 "standing" "test" "24"
"10111" -0.0050780925 0.076865023 -0.094954446 0.6618237 -0.84758178 0.19945019 0.048085757 "standing" "test" "24"
"10112" 0.0090254208 -0.34914871 -0.272118 -0.27307878 -0.85272938 0.19745266 0.041327748 "standing" "test" "24"
"10113" 0.029049813 -0.060113942 -0.79495095 -0.31743972 -0.85825398 0.19269984 0.044781805 "standing" "test" "24"
"10114" 0.034020619 -0.023202888 0.24285709 -0.72225053 -0.86565162 0.18793556 0.042780687 "standing" "test" "24"
"10115" -0.063811782 -0.01037783 -0.47306513 0.17148091 -0.87314125 0.18338919 0.03957565 "standing" "test" "24"
"10116" -0.0048557165 0.1678751 0.49234434 0.9548629 -0.87157032 0.18457461 0.039265724 "standing" "test" "24"
"10117" 0.019647396 -0.11767868 0.81812 -0.23512303 -0.86542254 0.18790897 0.043516364 "standing" "test" "24"
"10118" 0.00047200196 -0.083321774 -0.29543083 -0.92369731 -0.85861381 0.19036175 0.051732414 "standing" "test" "24"
"10119" -0.035841584 -0.0061876429 -0.77421977 -0.14478923 -0.843461 0.20063762 0.054036928 "standing" "test" "24"
"10120" 0.0053625551 0.035787252 -0.5470925 0.22858988 -0.82884848 0.21194942 0.051452203 "standing" "test" "24"
